,file,length,width,height,size
1241,dataset/BraTS2021_Training_Data/BraTS2021_01657/BraTS2021_01657_seg.nii.gz,26,28,33,1
1242,dataset/BraTS2021_Training_Data/BraTS2021_01658/BraTS2021_01658_seg.nii.gz,44,60,54,1
1243,dataset/BraTS2021_Training_Data/BraTS2021_01659/BraTS2021_01659_seg.nii.gz,56,64,56,1
1244,dataset/BraTS2021_Training_Data/BraTS2021_01660/BraTS2021_01660_seg.nii.gz,64,65,51,1
1245,dataset/BraTS2021_Training_Data/BraTS2021_01661/BraTS2021_01661_seg.nii.gz,45,56,52,1
1246,dataset/BraTS2021_Training_Data/BraTS2021_01662/BraTS2021_01662_seg.nii.gz,40,63,49,1
1247,dataset/BraTS2021_Training_Data/BraTS2021_01663/BraTS2021_01663_seg.nii.gz,17,29,20,1
1248,dataset/BraTS2021_Training_Data/BraTS2021_01664/BraTS2021_01664_seg.nii.gz,40,53,55,1
1249,dataset/BraTS2021_Training_Data/BraTS2021_01665/BraTS2021_01665_seg.nii.gz,29,33,40,1
1250,dataset/BraTS2021_Training_Data/BraTS2021_01666/BraTS2021_01666_seg.nii.gz,0,0,0,1
